fecha,temp_amb,hum_amb,presion,temp_suelo,hum_suelo,ph_suelo
2026-02-18 12:51:06,27.65,84.29,1012.27,20.6,24.0,6.21
2026-02-18 13:01:06,28.0,84.74,1009.71,20.77,24.17,6.18
2026-02-18 13:11:06,27.75,84.08,1012.94,21.04,23.35,6.2
2026-02-18 13:21:06,27.92,84.46,1016.5,20.76,23.67,6.19
2026-02-18 13:31:06,27.58,84.0,1012.09,21.31,22.78,6.2
2026-02-18 13:41:06,27.37,84.57,1014.25,21.23,22.26,6.19
2026-02-18 13:51:06,27.99,84.0,1015.2,21.39,22.98,6.21
2026-02-18 14:01:06,27.93,84.2,1010.37,21.65,23.56,6.21
2026-02-18 14:11:06,27.54,84.81,1011.72,21.58,22.43,6.2
2026-02-18 14:21:06,27.84,84.0,1011.12,21.39,22.02,6.26
2026-02-18 14:31:06,28.0,84.25,1012.91,21.74,23.51,6.21
2026-02-18 14:41:06,28.0,84.0,1012.25,22.07,22.73,6.2
2026-02-18 14:51:06,27.6,84.0,1012.0,22.43,23.77,6.22
2026-02-18 15:01:06,27.97,84.0,1009.41,21.65,23.48,6.18
2026-02-18 15:11:06,27.89,84.0,1012.1,21.87,23.78,6.19
2026-02-18 15:21:06,27.97,84.0,1011.16,22.08,23.83,6.21
2026-02-18 15:31:06,28.0,84.0,1011.5,21.62,22.03,6.23
2026-02-18 15:41:06,28.0,84.38,1015.1,21.96,22.32,6.19
2026-02-18 15:51:06,27.51,84.45,1014.2,21.87,23.37,6.2
2026-02-18 16:01:06,26.99,84.69,1011.92,22.09,23.11,6.19
2026-02-18 16:11:06,27.78,84.47,1012.5,21.45,22.85,6.2
2026-02-18 16:21:06,27.21,84.5,1011.04,21.82,23.05,6.2
2026-02-18 16:31:06,27.48,84.0,1009.03,21.59,23.63,6.16
2026-02-18 16:41:06,27.42,84.45,1010.67,21.61,22.9,6.2
2026-02-18 16:51:06,26.72,85.23,1011.34,21.96,22.66,6.2
2026-02-18 17:01:06,27.22,84.24,1009.14,22.09,22.76,6.17
2026-02-18 17:11:06,27.0,84.89,1014.38,21.66,22.62,6.19
2026-02-18 17:21:06,26.65,85.17,1009.46,21.57,22.4,6.21
2026-02-18 17:31:06,26.4,84.67,1013.77,21.95,22.39,6.22
2026-02-18 17:41:06,26.32,85.37,1009.88,21.59,23.72,6.21
2026-02-18 17:51:06,26.39,86.42,1012.52,21.72,22.92,6.2
2026-02-18 18:01:06,26.48,85.9,1010.35,21.37,22.84,6.21
2026-02-18 18:11:06,26.41,85.36,1013.69,21.57,22.27,6.19
2026-02-18 18:21:06,26.25,85.72,1011.38,21.26,22.89,6.22
2026-02-18 18:31:06,25.48,86.08,1013.8,21.19,23.0,6.17
2026-02-18 18:41:06,26.36,85.85,1013.39,21.3,23.69,6.22
2026-02-18 18:51:06,25.58,85.73,1010.9,20.61,22.05,6.2
2026-02-18 19:01:06,25.41,85.51,1011.07,20.65,23.07,6.2
2026-02-18 19:11:06,25.21,86.33,1009.77,20.66,22.37,6.22
2026-02-18 19:21:06,25.21,86.61,1011.49,20.8,23.87,6.19
2026-02-18 19:31:06,25.11,86.0,1014.27,20.18,22.93,6.22
2026-02-18 19:41:06,24.76,86.53,1013.74,20.42,22.71,6.2
2026-02-18 19:51:06,24.69,86.54,1011.28,19.95,22.9,6.18
2026-02-18 20:01:06,24.51,86.17,1013.27,19.94,22.87,6.21
2026-02-18 20:11:06,24.65,86.88,1011.67,19.84,22.99,6.19
2026-02-18 20:21:06,23.85,87.64,1013.26,19.63,22.65,6.23
2026-02-18 20:31:06,24.52,87.09,1012.86,19.3,21.86,6.19
2026-02-18 20:41:06,24.1,86.93,1013.6,19.28,23.59,6.21
2026-02-18 20:51:06,23.42,87.31,1011.45,18.85,23.37,6.17
2026-02-18 21:01:06,23.28,87.2,1011.45,19.35,22.32,6.23
2026-02-18 21:11:06,22.86,87.88,1014.45,18.82,24.05,6.2
2026-02-18 21:21:06,23.06,87.71,1011.95,18.66,23.01,6.22
2026-02-18 21:31:06,23.18,88.96,1010.77,18.59,22.88,6.22
2026-02-18 21:41:06,22.73,89.17,1010.97,18.44,21.99,6.19
2026-02-18 21:51:06,22.9,89.04,1010.3,17.82,22.87,6.21
2026-02-18 22:01:06,22.88,88.34,1010.7,17.92,23.01,6.22
2026-02-18 22:11:06,23.0,88.27,1010.32,18.05,24.05,6.19
2026-02-18 22:21:06,22.53,88.87,1012.09,17.56,22.51,6.24
2026-02-18 22:31:06,22.11,89.12,1012.93,17.59,22.71,6.18
2026-02-18 22:41:06,22.69,88.95,1010.02,17.26,22.54,6.21
2026-02-18 22:51:06,22.09,88.36,1012.7,17.19,24.08,6.2
2026-02-18 23:01:06,22.36,88.9,1009.8,17.05,22.85,6.2
2026-02-18 23:11:06,22.24,88.56,1012.3,17.14,22.91,6.21
2026-02-18 23:21:06,21.94,89.48,1012.98,16.38,23.14,6.19
2026-02-18 23:31:06,21.98,89.54,1011.8,16.51,22.21,6.22
2026-02-18 23:41:06,21.74,89.61,1008.59,16.21,22.61,6.2
2026-02-18 23:51:06,21.47,89.03,1010.58,16.37,22.47,6.18
2026-02-19 00:01:06,21.43,89.51,1011.29,16.03,22.63,6.16
2026-02-19 00:11:06,21.15,89.28,1010.17,15.72,23.11,6.22
2026-02-19 00:21:06,21.43,89.56,1013.97,15.74,22.81,6.19
2026-02-19 00:31:06,21.44,89.82,1013.68,15.97,23.43,6.22
2026-02-19 00:41:06,21.42,89.71,1011.43,15.46,22.89,6.2
2026-02-19 00:51:06,21.0,90.0,1012.3,15.47,23.23,6.2
2026-02-19 01:01:06,21.0,89.57,1012.68,14.94,22.81,6.2
2026-02-19 01:11:06,21.59,90.0,1014.09,14.91,22.23,6.21
2026-02-19 01:21:06,21.05,89.66,1013.7,14.92,22.23,6.21
2026-02-19 01:31:06,21.0,90.0,1010.62,14.64,21.88,6.19
2026-02-19 01:41:06,21.35,90.0,1011.87,14.75,23.73,6.22
2026-02-19 01:51:06,21.13,90.0,1012.16,14.28,22.41,6.2
2026-02-19 02:01:06,21.01,89.9,1012.93,15.12,22.51,6.19
2026-02-19 02:11:06,21.09,90.0,1014.17,14.58,22.5,6.16
2026-02-19 02:21:06,21.55,89.74,1010.57,14.16,22.24,6.21
2026-02-19 02:31:06,21.08,89.6,1008.58,14.27,22.92,6.2
2026-02-19 02:41:06,21.08,89.94,1011.26,14.04,22.99,6.18
2026-02-19 02:51:06,21.04,90.0,1011.51,13.95,22.7,6.23
2026-02-19 03:01:06,21.0,90.0,1010.09,13.75,22.91,6.2
2026-02-19 03:11:06,21.11,90.0,1011.12,14.09,22.04,6.16
2026-02-19 03:21:06,21.0,90.0,1011.52,14.02,23.11,6.23
2026-02-19 03:31:06,21.0,89.78,1010.5,14.36,22.31,6.24
2026-02-19 03:41:06,21.45,90.0,1015.51,13.98,21.93,6.18
2026-02-19 03:51:06,21.18,90.0,1010.01,13.98,23.62,6.22
2026-02-19 04:01:06,21.18,89.91,1010.97,13.94,23.9,6.2
2026-02-19 04:11:06,21.65,89.36,1012.66,13.98,23.3,6.21
2026-02-19 04:21:06,21.97,90.0,1011.25,13.74,23.46,6.2
2026-02-19 04:31:06,21.97,89.92,1012.28,14.08,22.38,6.21
2026-02-19 04:41:06,21.62,89.42,1012.1,14.31,22.88,6.2
2026-02-19 04:51:06,21.67,89.89,1008.77,14.08,23.42,6.2
2026-02-19 05:01:06,22.6,88.8,1010.21,14.17,22.76,6.2
2026-02-19 05:11:06,22.23,88.27,1013.46,14.63,22.27,6.2
2026-02-19 05:21:06,22.42,89.21,1010.19,14.41,23.07,6.23
2026-02-19 05:31:06,22.72,88.92,1008.79,13.82,22.86,6.23
2026-02-19 05:41:06,22.1,88.85,1012.31,14.39,22.6,6.23
2026-02-19 05:51:06,22.42,88.78,1013.92,14.65,22.62,6.19
2026-02-19 06:01:06,22.97,88.78,1009.59,14.37,21.43,6.18
2026-02-19 06:11:06,22.75,89.12,1011.56,14.83,22.29,6.19
2026-02-19 06:21:06,22.98,87.92,1011.86,14.58,22.33,6.18
2026-02-19 06:31:06,23.13,88.09,1010.54,14.89,21.76,6.21
2026-02-19 06:41:06,23.24,88.21,1012.08,15.36,22.76,6.22
2026-02-19 06:51:06,23.44,87.89,1012.16,15.37,24.08,6.17
2026-02-19 07:01:06,23.6,88.3,1010.77,15.15,22.4,6.18
2026-02-19 07:11:06,23.48,87.97,1011.3,15.29,22.4,6.19
2026-02-19 07:21:06,23.74,87.94,1014.3,15.32,22.01,6.2
2026-02-19 07:31:06,23.84,87.04,1012.53,15.82,22.18,6.21
2026-02-19 07:41:06,24.42,87.26,1011.2,15.37,23.59,6.18
2026-02-19 07:51:06,24.23,86.48,1012.85,15.72,21.88,6.19
2026-02-19 08:01:06,24.11,86.36,1011.54,16.03,22.89,6.19
2026-02-19 08:11:06,24.5,87.47,1011.36,16.26,22.65,6.17
2026-02-19 08:21:06,24.82,86.28,1010.6,16.33,22.7,6.18
2026-02-19 08:31:06,24.83,86.45,1013.56,16.53,23.23,6.2
2026-02-19 08:41:06,25.14,86.67,1011.88,16.6,22.91,6.2
2026-02-19 08:51:06,25.03,86.39,1013.92,16.74,23.1,6.19
2026-02-19 09:01:06,25.12,86.35,1013.68,16.73,22.77,6.19
2026-02-19 09:11:06,25.53,86.42,1011.39,17.35,22.67,6.2
2026-02-19 09:21:06,25.37,85.89,1010.66,17.36,22.63,6.17
2026-02-19 09:31:06,25.87,85.52,1012.66,17.63,22.92,6.19
2026-02-19 09:41:06,26.22,85.46,1013.83,17.69,22.29,6.17
2026-02-19 09:51:06,25.58,86.07,1012.33,18.07,22.53,6.19
2026-02-19 10:01:06,26.52,85.36,1011.09,18.31,22.43,6.2
2026-02-19 10:11:06,26.57,84.94,1011.91,18.45,22.58,6.2
2026-02-19 10:21:06,26.6,84.6,1012.0,18.21,21.83,6.21
2026-02-19 10:31:06,26.8,85.12,1013.21,18.63,23.28,6.21
2026-02-19 10:41:06,26.83,84.92,1012.57,18.77,23.33,6.15
2026-02-19 10:51:06,26.61,85.0,1011.14,18.57,22.69,6.22
2026-02-19 11:01:06,26.77,85.52,1013.26,18.88,22.45,6.18
2026-02-19 11:11:06,26.83,84.24,1011.92,19.17,22.55,6.19
2026-02-19 11:21:06,27.69,84.22,1013.05,19.21,23.28,6.21
2026-02-19 11:31:06,27.08,84.19,1010.61,19.48,21.85,6.18
2026-02-19 11:41:06,27.41,84.21,1012.27,19.8,23.01,6.2
2026-02-19 11:51:06,27.75,85.07,1013.06,19.72,22.2,6.22
2026-02-19 12:01:06,27.73,84.01,1012.37,20.21,21.1,6.17
2026-02-19 12:11:06,27.56,84.0,1012.44,20.01,23.22,6.23
2026-02-19 12:21:06,27.34,84.67,1010.6,20.65,21.79,6.19
2026-02-19 12:31:06,27.69,84.0,1011.0,20.56,22.07,6.21
2026-02-19 12:41:06,28.0,84.03,1010.01,20.33,23.08,6.19
2026-02-19 12:51:06,27.97,84.0,1013.96,20.57,22.01,6.21
2026-02-19 13:01:06,27.97,84.42,1009.14,21.24,22.97,6.18
2026-02-19 13:11:06,28.0,84.03,1008.69,20.98,21.5,6.18
2026-02-19 13:21:06,28.0,84.4,1016.56,21.2,22.7,6.21
2026-02-19 13:31:06,28.0,84.09,1011.23,21.39,22.7,6.2
2026-02-19 13:41:06,27.61,84.0,1010.04,21.0,22.07,6.18
2026-02-19 13:51:06,28.0,84.0,1014.82,21.4,22.88,6.17
2026-02-19 14:01:06,27.7,84.0,1011.22,21.54,22.24,6.19
2026-02-19 14:11:06,27.93,84.0,1011.82,21.32,22.13,6.17
2026-02-19 14:21:06,28.0,84.0,1008.11,21.66,22.57,6.2
2026-02-19 14:31:06,28.0,84.08,1009.67,21.86,22.34,6.2
2026-02-19 14:41:06,28.0,84.0,1010.86,21.69,22.12,6.17
2026-02-19 14:51:06,28.0,84.0,1011.15,21.63,22.29,6.16
2026-02-19 15:01:06,28.0,84.14,1010.69,21.95,23.03,6.2
2026-02-19 15:11:06,27.92,84.0,1012.12,22.27,22.55,6.23
2026-02-19 15:21:06,27.69,84.0,1012.18,21.7,21.41,6.21
2026-02-19 15:31:06,27.86,84.18,1011.83,22.08,22.38,6.21
2026-02-19 15:41:06,27.67,84.0,1009.39,21.79,22.75,6.2
2026-02-19 15:51:06,27.12,85.52,1011.37,21.99,23.9,6.23
2026-02-19 16:01:06,27.31,84.0,1010.55,22.14,22.05,6.2
2026-02-19 16:11:06,27.17,84.0,1012.57,21.85,23.1,6.23
2026-02-19 16:21:06,27.63,84.48,1011.28,21.98,22.3,6.21
2026-02-19 16:31:06,27.43,84.77,1011.07,21.85,22.5,6.21
2026-02-19 16:41:06,27.46,85.03,1013.02,22.06,23.14,6.2
2026-02-19 16:51:06,27.16,84.48,1011.29,22.05,22.29,6.2
2026-02-19 17:01:06,27.0,84.38,1011.21,21.6,22.02,6.21
2026-02-19 17:11:06,27.08,84.82,1011.58,21.71,21.93,6.2
2026-02-19 17:21:06,27.11,85.22,1013.37,21.78,22.98,6.19
2026-02-19 17:31:06,26.5,84.83,1015.28,21.51,22.38,6.17
2026-02-19 17:41:06,26.93,84.7,1010.73,22.05,22.16,6.16
2026-02-19 17:51:06,26.32,86.01,1010.74,21.32,22.2,6.22
2026-02-19 18:01:06,26.32,84.96,1011.39,21.22,23.29,6.21
2026-02-19 18:11:06,26.1,85.05,1009.27,21.25,23.25,6.18
2026-02-19 18:21:06,26.42,85.37,1009.76,21.08,22.27,6.19
2026-02-19 18:31:06,26.27,86.02,1012.45,21.21,22.73,6.19
2026-02-19 18:41:06,26.25,86.95,1008.75,20.88,21.47,6.19
2026-02-19 18:51:06,25.26,85.7,1010.39,21.01,22.7,6.17
2026-02-19 19:01:06,26.09,85.63,1010.16,21.21,22.08,6.2
2026-02-19 19:11:06,25.1,86.59,1013.23,20.79,21.71,6.2
2026-02-19 19:21:06,24.62,86.34,1014.12,20.48,22.18,6.18
2026-02-19 19:31:06,24.52,86.81,1012.85,20.11,21.55,6.18
2026-02-19 19:41:06,25.24,87.18,1012.08,20.19,22.79,6.19
2026-02-19 19:51:06,24.89,87.38,1012.11,20.15,21.9,6.21
2026-02-19 20:01:06,24.47,87.79,1015.25,20.15,21.76,6.23
2026-02-19 20:11:06,24.51,87.17,1011.72,20.02,22.23,6.22
2026-02-19 20:21:06,24.19,86.91,1009.28,20.11,22.2,6.16
2026-02-19 20:31:06,23.69,87.83,1011.05,19.59,21.67,6.21
2026-02-19 20:41:06,23.86,88.22,1009.9,19.26,21.49,6.22
2026-02-19 20:51:06,23.68,87.57,1012.7,18.99,22.08,6.21
2026-02-19 21:01:06,23.39,87.45,1011.75,18.92,21.79,6.21
2026-02-19 21:11:06,23.69,87.51,1011.57,18.8,21.91,6.21
2026-02-19 21:21:06,22.69,88.36,1013.48,18.76,22.88,6.2
2026-02-19 21:31:06,22.98,88.3,1012.25,18.52,22.36,6.2
2026-02-19 21:41:06,23.06,88.12,1013.81,18.25,21.72,6.18
2026-02-19 21:51:06,22.95,87.86,1011.34,18.31,22.87,6.22
2026-02-19 22:01:06,22.21,88.9,1013.31,17.96,22.67,6.22
2026-02-19 22:11:06,22.86,87.78,1011.01,17.9,21.99,6.23
2026-02-19 22:21:06,22.31,89.35,1012.25,17.37,22.68,6.19
2026-02-19 22:31:06,22.08,89.03,1013.37,17.44,22.5,6.2
2026-02-19 22:41:06,22.74,88.47,1013.37,17.62,22.04,6.19
2026-02-19 22:51:06,22.67,88.64,1009.35,16.73,21.87,6.2
2026-02-19 23:01:06,22.0,89.83,1013.64,17.19,22.38,6.18
2026-02-19 23:11:06,22.08,88.93,1013.28,16.81,22.11,6.2
2026-02-19 23:21:06,21.75,89.37,1011.63,16.84,22.01,6.24
2026-02-19 23:31:06,21.27,89.3,1010.88,16.76,22.9,6.17
2026-02-19 23:41:06,21.81,89.7,1009.7,16.22,21.53,6.22
2026-02-19 23:51:06,21.29,89.8,1014.17,16.16,21.36,6.2
2026-02-20 00:01:06,21.94,88.4,1011.09,16.06,22.27,6.17
2026-02-20 00:11:06,21.52,88.68,1013.98,15.75,21.52,6.2
2026-02-20 00:21:06,21.0,89.85,1013.23,15.81,21.85,6.19
2026-02-20 00:31:06,21.0,90.0,1014.75,15.43,22.38,6.13
2026-02-20 00:41:06,21.25,89.09,1011.5,15.31,22.2,6.2
2026-02-20 00:51:06,21.01,90.0,1013.81,15.29,21.78,6.21
2026-02-20 01:01:06,21.59,89.14,1011.94,14.67,21.81,6.2
2026-02-20 01:11:06,21.0,90.0,1012.89,15.13,22.18,6.21
2026-02-20 01:21:06,21.0,89.82,1011.45,14.95,22.09,6.19
2026-02-20 01:31:06,21.0,90.0,1012.97,14.84,21.81,6.2
2026-02-20 01:41:06,21.07,89.81,1010.07,14.65,22.65,6.22
2026-02-20 01:51:06,21.0,90.0,1012.32,14.8,20.96,6.2
2026-02-20 02:01:06,21.0,90.0,1010.32,14.36,21.51,6.2
2026-02-20 02:11:06,21.0,90.0,1012.09,14.79,22.14,6.2
2026-02-20 02:21:06,21.34,89.42,1013.04,14.56,21.88,6.19
2026-02-20 02:31:06,21.02,90.0,1009.44,14.27,21.97,6.19
2026-02-20 02:41:06,21.0,89.68,1013.43,14.06,21.77,6.21
2026-02-20 02:51:06,21.0,89.92,1011.8,14.36,21.85,6.22
2026-02-20 03:01:06,21.0,89.96,1010.94,13.92,22.71,6.23
2026-02-20 03:11:06,21.95,89.6,1012.72,14.08,21.53,6.2
2026-02-20 03:21:06,21.0,89.69,1011.86,13.92,21.88,6.2
2026-02-20 03:31:06,21.54,88.89,1012.82,14.19,22.2,6.21
2026-02-20 03:41:06,21.61,90.0,1010.61,13.45,22.58,6.16
2026-02-20 03:51:06,21.36,89.71,1011.08,14.23,22.01,6.22
2026-02-20 04:01:06,21.38,89.27,1012.73,13.82,22.25,6.24
2026-02-20 04:11:06,22.01,88.91,1013.9,13.66,21.42,6.19
2026-02-20 04:21:06,21.58,90.0,1012.56,14.11,21.68,6.23
2026-02-20 04:31:06,21.28,89.21,1011.37,13.85,21.86,6.19
2026-02-20 04:41:06,21.97,89.1,1010.89,14.08,21.92,6.22
2026-02-20 04:51:06,21.69,89.18,1011.22,14.02,21.56,6.18
2026-02-20 05:01:06,22.53,89.26,1011.6,14.27,22.37,6.18
2026-02-20 05:11:06,22.32,88.79,1012.24,14.21,22.18,6.21
2026-02-20 05:21:06,22.79,89.09,1015.42,14.11,21.9,6.24
2026-02-20 05:31:06,22.21,89.3,1010.95,14.36,21.85,6.2
2026-02-20 05:41:06,22.87,88.76,1011.91,14.59,21.58,6.2
2026-02-20 05:51:06,22.0,88.53,1013.28,14.78,21.98,6.21
2026-02-20 06:01:06,22.71,87.55,1011.09,14.3,22.34,6.21
2026-02-20 06:11:06,23.29,88.19,1014.69,14.62,22.23,6.22
2026-02-20 06:21:06,22.55,88.5,1009.59,14.62,22.37,6.23
2026-02-20 06:31:06,23.9,88.29,1013.79,14.81,22.18,6.22
2026-02-20 06:41:06,22.95,88.9,1011.59,15.01,21.81,6.19
2026-02-20 06:51:06,23.22,88.45,1010.35,14.81,21.8,6.21
2026-02-20 07:01:06,23.74,88.14,1012.27,15.09,22.34,6.15
2026-02-20 07:11:06,23.7,87.79,1009.77,15.7,22.06,6.19
2026-02-20 07:21:06,24.21,87.31,1011.81,15.51,21.63,6.21
2026-02-20 07:31:06,24.0,87.42,1014.02,15.8,21.56,6.18
2026-02-20 07:41:06,24.0,86.69,1013.37,15.76,22.15,6.22
2026-02-20 07:51:06,24.34,87.69,1010.74,16.11,22.33,6.18
2026-02-20 08:01:06,24.39,88.05,1011.84,16.1,22.2,6.22
2026-02-20 08:11:06,24.39,86.0,1012.58,16.72,22.91,6.22
2026-02-20 08:21:06,24.74,86.56,1010.67,16.34,21.17,6.19
2026-02-20 08:31:06,24.9,86.97,1013.44,16.63,22.18,6.19
2026-02-20 08:41:06,24.7,87.07,1013.32,16.75,22.02,6.22
2026-02-20 08:51:06,24.78,87.02,1014.09,16.59,21.87,6.21
2026-02-20 09:01:06,25.03,86.07,1013.17,17.1,21.76,6.19
2026-02-20 09:11:06,25.72,85.43,1012.81,17.1,21.35,6.19
2026-02-20 09:21:06,25.78,85.5,1011.59,17.26,21.81,6.2
2026-02-20 09:31:06,25.74,86.78,1010.61,17.33,21.76,6.2
2026-02-20 09:41:06,26.33,85.97,1013.58,17.77,21.38,6.17
2026-02-20 09:51:06,26.63,85.52,1009.99,17.91,21.36,6.21
2026-02-20 10:01:06,26.35,85.47,1011.75,18.04,21.81,6.18
2026-02-20 10:11:06,25.89,85.28,1013.21,18.51,21.75,6.16
2026-02-20 10:21:06,26.92,85.27,1013.26,17.9,22.09,6.16
2026-02-20 10:31:06,26.94,84.83,1013.32,18.39,22.22,6.24
2026-02-20 10:41:06,26.68,85.78,1012.92,18.95,22.21,6.18
2026-02-20 10:51:06,26.88,84.51,1010.19,19.08,21.85,6.2
2026-02-20 11:01:06,27.32,85.25,1012.91,18.98,22.48,6.19
2026-02-20 11:11:06,27.17,84.33,1009.93,19.37,21.85,6.17
2026-02-20 11:21:06,26.92,84.82,1014.92,19.46,21.46,6.2
2026-02-20 11:31:06,27.31,85.55,1013.38,19.8,21.68,6.21
2026-02-20 11:41:06,27.28,84.73,1011.5,19.33,21.53,6.23
2026-02-20 11:51:06,27.75,84.19,1011.73,20.0,22.22,6.22
2026-02-20 12:01:06,27.25,84.0,1010.45,20.19,21.56,6.19
2026-02-20 12:11:06,27.89,84.6,1010.92,20.35,21.98,6.22
2026-02-20 12:21:06,27.94,84.14,1011.34,20.63,21.4,6.21
2026-02-20 12:31:06,27.93,84.17,1010.76,20.88,21.66,6.2
2026-02-20 12:41:06,27.85,84.59,1008.86,20.2,21.39,6.2
2026-02-20 12:51:06,28.0,84.47,1014.07,20.56,21.06,6.2
2026-02-20 13:01:06,28.0,84.55,1012.61,20.55,22.16,6.18
2026-02-20 13:11:06,27.77,84.31,1011.02,20.8,21.36,6.17
2026-02-20 13:21:06,27.46,84.0,1010.39,21.09,22.32,6.21
2026-02-20 13:31:06,28.0,84.44,1012.17,21.11,21.25,6.21
2026-02-20 13:41:06,27.91,84.0,1007.88,21.27,21.91,6.2
2026-02-20 13:51:06,28.0,84.0,1012.0,21.2,21.52,6.19
2026-02-20 14:01:06,27.71,84.66,1009.25,21.52,21.39,6.19
2026-02-20 14:11:06,28.0,84.0,1010.41,21.6,21.62,6.19
2026-02-20 14:21:06,27.75,84.0,1012.93,21.52,21.71,6.21
2026-02-20 14:31:06,28.0,84.0,1012.69,21.6,21.89,6.18
2026-02-20 14:41:06,27.8,84.0,1012.94,21.7,21.4,6.21
2026-02-20 14:51:06,28.0,84.32,1012.98,21.88,21.04,6.18
2026-02-20 15:01:06,27.07,84.0,1015.05,21.95,20.92,6.18
2026-02-20 15:11:06,27.8,84.48,1014.37,21.7,21.01,6.21
2026-02-20 15:21:06,27.78,84.49,1011.73,21.72,20.86,6.2
2026-02-20 15:31:06,28.0,84.39,1015.86,21.74,21.82,6.2
2026-02-20 15:41:06,27.98,84.16,1011.11,21.94,22.25,6.2
2026-02-20 15:51:06,27.52,84.0,1012.08,22.25,22.36,6.2
2026-02-20 16:01:06,28.0,85.08,1011.57,22.19,21.52,6.18
2026-02-20 16:11:06,27.16,84.66,1012.47,22.27,21.45,6.23
2026-02-20 16:21:06,27.13,85.12,1014.61,21.89,21.72,6.18
2026-02-20 16:31:06,27.03,84.0,1010.02,22.12,21.43,6.2
2026-02-20 16:41:06,27.56,84.84,1010.33,22.01,22.33,6.21
2026-02-20 16:51:06,26.37,84.98,1013.91,21.82,21.48,6.19
2026-02-20 17:01:06,26.78,84.46,1013.6,21.97,21.34,6.19
2026-02-20 17:11:06,26.79,84.88,1012.78,21.82,21.21,6.19
2026-02-20 17:21:06,26.88,84.81,1013.49,21.59,21.79,6.19
2026-02-20 17:31:06,26.98,85.32,1013.57,21.88,22.06,6.2
2026-02-20 17:41:06,26.51,85.35,1010.02,21.22,21.25,6.22
2026-02-20 17:51:06,26.22,85.84,1013.54,21.4,21.91,6.19
2026-02-20 18:01:06,26.0,86.14,1015.4,21.1,21.91,6.2
2026-02-20 18:11:06,25.66,85.49,1010.98,21.59,22.11,6.22
2026-02-20 18:21:06,25.81,86.33,1011.61,21.1,21.93,6.16
2026-02-20 18:31:06,26.71,85.77,1015.44,20.98,21.41,6.19
2026-02-20 18:41:06,26.23,85.93,1010.63,21.04,22.39,6.19
2026-02-20 18:51:06,26.13,86.63,1010.28,20.85,21.46,6.22
2026-02-20 19:01:06,25.06,85.88,1014.11,20.54,22.74,6.2
2026-02-20 19:11:06,24.88,86.91,1012.85,20.67,22.13,6.18
2026-02-20 19:21:06,24.8,86.77,1015.07,20.26,22.2,6.19
2026-02-20 19:31:06,24.86,86.33,1011.39,20.42,21.81,6.2
2026-02-20 19:41:06,24.98,86.73,1010.36,20.14,21.2,6.2
2026-02-20 19:51:06,24.48,87.27,1013.61,20.13,20.75,6.2
2026-02-20 20:01:06,24.8,86.77,1011.86,20.16,21.42,6.19
2026-02-20 20:11:06,24.45,86.83,1013.05,19.81,21.77,6.19
2026-02-20 20:21:06,24.26,87.53,1013.47,19.75,21.5,6.23
2026-02-20 20:31:06,24.2,87.55,1010.67,19.47,21.39,6.19
2026-02-20 20:41:06,24.26,86.32,1010.66,19.64,20.82,6.23
2026-02-20 20:51:06,23.94,87.67,1011.11,19.19,21.77,6.17
2026-02-20 21:01:06,23.72,87.02,1011.1,19.15,21.42,6.16
2026-02-20 21:11:06,23.65,87.35,1013.6,19.12,21.2,6.19
2026-02-20 21:21:06,23.17,87.78,1010.62,18.78,20.6,6.19
2026-02-20 21:31:06,23.08,88.5,1012.18,18.53,20.81,6.17
2026-02-20 21:41:06,22.83,88.4,1011.72,18.39,20.96,6.21
2026-02-20 21:51:06,22.44,87.56,1009.44,18.23,20.98,6.23
2026-02-20 22:01:06,22.46,87.38,1011.55,17.89,21.56,6.2
2026-02-20 22:11:06,22.73,88.91,1010.57,17.73,20.8,6.18
2026-02-20 22:21:06,22.36,89.02,1011.84,17.38,21.65,6.22
2026-02-20 22:31:06,22.19,88.68,1012.0,17.47,21.36,6.24
2026-02-20 22:41:06,22.33,88.34,1012.51,17.28,21.88,6.22
2026-02-20 22:51:06,22.18,87.75,1011.86,17.02,21.16,6.2
2026-02-20 23:01:06,22.58,89.11,1011.6,17.05,21.82,6.2
2026-02-20 23:11:06,22.05,89.6,1010.86,16.75,21.94,6.2
2026-02-20 23:21:06,21.81,89.93,1008.75,16.77,21.39,6.22
2026-02-20 23:31:06,21.16,89.65,1012.3,16.39,21.43,6.19
2026-02-20 23:41:06,21.91,90.0,1011.88,16.37,21.31,6.19
2026-02-20 23:51:06,21.08,89.84,1010.69,15.79,22.1,6.24
2026-02-21 00:01:06,21.0,89.39,1012.69,16.0,21.58,6.18
2026-02-21 00:11:06,21.35,89.42,1013.21,15.71,20.85,6.19
2026-02-21 00:21:06,21.99,90.0,1012.45,15.58,20.68,6.2
2026-02-21 00:31:06,21.6,89.1,1012.18,15.07,20.85,6.22
2026-02-21 00:41:06,21.11,89.88,1011.09,15.58,21.74,6.19
2026-02-21 00:51:06,21.0,89.97,1013.78,15.09,22.04,6.23
2026-02-21 01:01:06,21.22,90.0,1010.19,15.29,21.96,6.19
2026-02-21 01:11:06,21.28,90.0,1008.81,15.15,21.35,6.22
2026-02-21 01:21:06,21.0,89.05,1012.95,14.77,20.33,6.23
2026-02-21 01:31:06,21.32,90.0,1014.53,14.4,20.97,6.19
2026-02-21 01:41:06,21.0,89.89,1010.3,14.91,21.3,6.22
2026-02-21 01:51:06,21.0,89.75,1010.78,14.67,21.82,6.21
